Date,IV
23-01-2017,16.28217593
24-01-2017,16.27101852
25-01-2017,16.24351852
27-01-2017,16.21666667
30-01-2017,16.22680556
31-01-2017,16.21393519
01-02-2017,16.1675
02-02-2017,16.05
03-02-2017,15.95388889
06-02-2017,15.86726852
07-02-2017,15.76171296
08-02-2017,15.67878788
09-02-2017,15.66636364
10-02-2017,15.64914141
13-02-2017,15.63295455
14-02-2017,15.62171717
15-02-2017,15.62638889
16-02-2017,15.63613636
17-02-2017,15.62770202
20-02-2017,15.61944444
21-02-2017,15.61704545
22-02-2017,15.56729798
23-02-2017,15.53214646
27-02-2017,15.50972222
28-02-2017,15.49641414
01-03-2017,15.48497475
02-03-2017,15.47224747
03-03-2017,15.46090909
06-03-2017,15.4514899
07-03-2017,15.4334596
08-03-2017,15.42323232
09-03-2017,15.40727273
10-03-2017,15.40578283
14-03-2017,15.39916667
15-03-2017,15.38133838
16-03-2017,15.36712121
17-03-2017,15.34265152
20-03-2017,15.31608586
21-03-2017,15.2914899
22-03-2017,15.26984848
23-03-2017,15.24578283
24-03-2017,15.20886364
27-03-2017,15.17090909
28-03-2017,15.13398241
29-03-2017,15.11878141
30-03-2017,15.10076633
31-03-2017,15.08157035
03-04-2017,15.06065327
05-04-2017,15.03202261
06-04-2017,15.0043593
07-04-2017,14.9721608
10-04-2017,14.94373116
11-04-2017,14.91409548
12-04-2017,14.88462312
13-04-2017,14.85167085
17-04-2017,14.81929648
18-04-2017,14.78545226
19-04-2017,14.75452261
20-04-2017,14.73830537
21-04-2017,14.71360738
24-04-2017,14.69119128
25-04-2017,14.6707047
26-04-2017,14.64771812
27-04-2017,14.62624161
28-04-2017,14.60134228
02-05-2017,14.57567839
03-05-2017,14.56216443
04-05-2017,14.55062081
05-05-2017,14.52892617
08-05-2017,14.51374161
09-05-2017,14.49909396
10-05-2017,14.45951005
11-05-2017,14.43515075
12-05-2017,14.40925879
15-05-2017,14.38370603
16-05-2017,14.35947236
17-05-2017,14.33355528
18-05-2017,14.30850503
19-05-2017,14.29020101
22-05-2017,14.2708794
23-05-2017,14.25221106
24-05-2017,14.23724874
25-05-2017,14.2178392
26-05-2017,14.18874372
29-05-2017,14.16724874
30-05-2017,14.1543593
31-05-2017,14.14017588
01-06-2017,14.12623116
02-06-2017,14.10806533
05-06-2017,14.09096734
06-06-2017,14.07712312
07-06-2017,14.06179648
08-06-2017,14.04224874
09-06-2017,14.02474874
12-06-2017,14.00628141
13-06-2017,13.99214824
14-06-2017,13.97929648
15-06-2017,13.96770101
16-06-2017,13.95785176
19-06-2017,13.94451005
20-06-2017,13.93175879
21-06-2017,13.91988693
22-06-2017,13.90819095
23-06-2017,13.89747487
27-06-2017,13.89052764
28-06-2017,13.88930905
29-06-2017,13.88350503
30-06-2017,13.87479899
03-07-2017,13.86727387
04-07-2017,13.84697236
05-07-2017,13.82944724
06-07-2017,13.81173367
07-07-2017,13.79365578
10-07-2017,13.77319095
11-07-2017,13.75375628
12-07-2017,13.73408291
13-07-2017,13.72258794
14-07-2017,13.71253769
17-07-2017,13.69548995
18-07-2017,13.68145729
19-07-2017,13.66961055
20-07-2017,13.63345477
21-07-2017,13.60398241
24-07-2017,13.58119347
25-07-2017,13.56270101
26-07-2017,13.54253769
27-07-2017,13.5241206
28-07-2017,13.50770101
31-07-2017,13.49188442
01-08-2017,13.47417085
02-08-2017,13.45919598
03-08-2017,13.4405402
04-08-2017,13.42599246
07-08-2017,13.40979899
08-08-2017,13.39839196
09-08-2017,13.39306533
10-08-2017,13.38864322
11-08-2017,13.38522613
14-08-2017,13.805
16-08-2017,14.208125
17-08-2017,14.404375
18-08-2017,14.53875
21-08-2017,14.3825
22-08-2017,14.490625
23-08-2017,14.52071429
24-08-2017,14.29222222
28-08-2017,14.15555556
29-08-2017,13.94125
30-08-2017,13.94875
31-08-2017,13.8725
01-09-2017,13.60229167
04-09-2017,13.37666667
05-09-2017,13.43065789
06-09-2017,13.48289474
07-09-2017,13.50131579
08-09-2017,13.47789474
11-09-2017,13.43368421
12-09-2017,13.28447368
13-09-2017,13.14631579
14-09-2017,13.01565789
15-09-2017,12.93670854
18-09-2017,12.90640704
19-09-2017,12.87923367
20-09-2017,12.85298995
21-09-2017,12.84098485
22-09-2017,12.84068182
25-09-2017,12.88371212
26-09-2017,12.9275
27-09-2017,12.93227273
28-09-2017,13.235
29-09-2017,13.325625
03-10-2017,13.111875
04-10-2017,13.00821429
05-10-2017,12.86392857
06-10-2017,12.72972222
09-10-2017,12.62552764
10-10-2017,12.60972362
11-10-2017,12.59167085
12-10-2017,12.57246231
13-10-2017,12.55193467
16-10-2017,12.5251005
17-10-2017,12.5149537
18-10-2017,12.5237037
19-10-2017,12.51703704
23-10-2017,12.52606481
24-10-2017,12.53314815
25-10-2017,12.53217593
26-10-2017,12.53902778
27-10-2017,12.53388889
30-10-2017,12.50990741
31-10-2017,12.48509259
01-11-2017,12.45986111
02-11-2017,12.40324074
03-11-2017,12.35921296
06-11-2017,12.31611111
07-11-2017,12.29171296
08-11-2017,12.54375
09-11-2017,12.945
10-11-2017,13.284375
13-11-2017,13.3975
14-11-2017,13.599375
15-11-2017,13.738125
16-11-2017,13.9875
17-11-2017,13.984375
20-11-2017,13.90125
21-11-2017,13.79392857
22-11-2017,13.82821429
23-11-2017,13.82714286
24-11-2017,13.85555556
27-11-2017,13.79638889
28-11-2017,13.72645833
29-11-2017,13.69916667
30-11-2017,13.61708333
01-12-2017,13.56583333
04-12-2017,13.65184211
05-12-2017,14.065
06-12-2017,14.551875
07-12-2017,14.93625
08-12-2017,14.805625
11-12-2017,14.51
12-12-2017,14.54821429
13-12-2017,14.615
14-12-2017,14.78277778
15-12-2017,15.440625
18-12-2017,15.63875
19-12-2017,15.101875
20-12-2017,14.575
21-12-2017,14.3525
22-12-2017,14.10895833
26-12-2017,13.96368421
27-12-2017,13.90605263
28-12-2017,13.87618421
29-12-2017,13.81026316
01-01-2018,13.69842105
02-01-2018,13.67295455
03-01-2018,13.65537879
04-01-2018,13.66022727
05-01-2018,13.65121212
08-01-2018,13.64151515
09-01-2018,13.64212121
10-01-2018,13.63636364
11-01-2018,13.6825
12-01-2018,13.9075
15-01-2018,13.906875
16-01-2018,14.02125
17-01-2018,14.03375
18-01-2018,13.995625
19-01-2018,14.0525
22-01-2018,13.99107143
23-01-2018,14.29875
24-01-2018,14.89
25-01-2018,15.91
29-01-2018,16.79125
30-01-2018,17.415
31-01-2018,17.4625
01-02-2018,16.935
02-02-2018,16.5875
05-02-2018,16.44821429
06-02-2018,16.37944444
07-02-2018,16.80055556
08-02-2018,17.695625
09-02-2018,18.32625
12-02-2018,19.120625
14-02-2018,18.5875
15-02-2018,18.22892857
16-02-2018,18.26642857
19-02-2018,17.81055556
20-02-2018,17.87888889
21-02-2018,17.52916667
22-02-2018,17.47916667
23-02-2018,17.3775
26-02-2018,16.893125
27-02-2018,16.53592105
28-02-2018,16.40473684
01-03-2018,16.29289474
05-03-2018,16.29105263
06-03-2018,16.29868421
07-03-2018,16.30881579
08-03-2018,16.08171053
09-03-2018,16.08795455
12-03-2018,16.10507576
13-03-2018,16.1205303
14-03-2018,16.09234848
15-03-2018,16.03590909
16-03-2018,15.92348485
19-03-2018,15.85416667
20-03-2018,15.79151515
21-03-2018,15.76704545
22-03-2018,15.74212121
23-03-2018,15.77666667
26-03-2018,15.78560606
27-03-2018,15.75962121
28-03-2018,15.62431818
02-04-2018,15.55560185
03-04-2018,15.58337963
04-04-2018,15.60467593
05-04-2018,15.6575
06-04-2018,15.6675
09-04-2018,15.67569444
10-04-2018,15.69018519
11-04-2018,15.70199074
12-04-2018,15.71606481
13-04-2018,15.72675926
16-04-2018,15.70356481
17-04-2018,15.66717593
18-04-2018,15.59314815
19-04-2018,15.53023148
20-04-2018,15.45356481
23-04-2018,15.38916667
24-04-2018,15.33759259
25-04-2018,15.29662037
26-04-2018,15.24375
27-04-2018,15.16939815
30-04-2018,15.0212963
02-05-2018,14.88976852
03-05-2018,14.79842593
04-05-2018,14.68911616
07-05-2018,14.67878788
08-05-2018,14.67967172
09-05-2018,14.67873737
10-05-2018,14.66873737
11-05-2018,14.65338384
14-05-2018,14.62883838
15-05-2018,14.62181818
16-05-2018,14.62232323
17-05-2018,14.63492424
18-05-2018,14.64727273
21-05-2018,14.66813131
22-05-2018,14.69664141
23-05-2018,14.71229798
24-05-2018,14.72911616
25-05-2018,14.73767677
28-05-2018,14.73742424
29-05-2018,14.73441919
30-05-2018,14.72820707
31-05-2018,14.72606061
01-06-2018,14.72411616
04-06-2018,14.72873737
05-06-2018,14.73022727
06-06-2018,14.72484848
07-06-2018,14.70984848
08-06-2018,14.69737374
11-06-2018,14.68691919
12-06-2018,14.67555556
13-06-2018,14.66186869
14-06-2018,14.64949495
15-06-2018,14.63065657
18-06-2018,14.61133838
19-06-2018,14.58090909
20-06-2018,14.54752525
21-06-2018,14.48825758
22-06-2018,14.43714646
25-06-2018,14.37790404
26-06-2018,14.33919192
27-06-2018,14.30755051
28-06-2018,14.30151515
29-06-2018,14.28835859
02-07-2018,14.25689394
03-07-2018,14.24298658
04-07-2018,14.24278523
05-07-2018,14.23949664
06-07-2018,14.23624161
09-07-2018,14.22880872
10-07-2018,14.21266779
11-07-2018,14.19615772
12-07-2018,14.1811745
13-07-2018,14.16384228
16-07-2018,14.15062081
17-07-2018,14.14575503
18-07-2018,14.13687919
19-07-2018,14.12627517
20-07-2018,14.11048658
23-07-2018,14.09120805
24-07-2018,14.07822148
25-07-2018,14.07387584
26-07-2018,14.07401007
27-07-2018,14.07295302
30-07-2018,14.07446309
31-07-2018,14.08115772
01-08-2018,14.08402685
02-08-2018,14.08427852
03-08-2018,14.08600671
06-08-2018,14.0820302
07-08-2018,14.07672819
08-08-2018,14.0692953
09-08-2018,14.0620302
10-08-2018,14.05708054
13-08-2018,14.05531879
14-08-2018,14.05307047
16-08-2018,14.04927852
17-08-2018,14.04666107
20-08-2018,14.0409396
21-08-2018,14.03624161
23-08-2018,14.02682886
24-08-2018,14.01791946
27-08-2018,14.00817114
28-08-2018,13.99661074
29-08-2018,13.98615772
30-08-2018,13.96630872
31-08-2018,13.94072148
03-09-2018,13.90419463
04-09-2018,13.89501256
05-09-2018,13.8966206
06-09-2018,13.89630653
07-09-2018,13.89776382
10-09-2018,13.89864322
11-09-2018,14.11625
12-09-2018,14.53625
14-09-2018,14.668125
17-09-2018,14.65625
18-09-2018,14.479375
19-09-2018,14.48928571
21-09-2018,14.50571429
24-09-2018,14.6125
25-09-2018,15.345625
26-09-2018,15.9125
27-09-2018,16.683125
28-09-2018,17.03
01-10-2018,16.921875
03-10-2018,16.96
04-10-2018,17.2175
05-10-2018,17.715625
08-10-2018,18.4
09-10-2018,19.228125
10-10-2018,19.6375
11-10-2018,19.385625
12-10-2018,19.589375
15-10-2018,19.37607143
16-10-2018,19.37178571
17-10-2018,19.09888889
19-10-2018,18.995
22-10-2018,19.00111111
23-10-2018,19.25125
24-10-2018,19.540625
25-10-2018,19.765625
26-10-2018,19.559375
29-10-2018,19.31964286
30-10-2018,19.58321429
31-10-2018,19.68535714
01-11-2018,19.839375
02-11-2018,19.829375
05-11-2018,19.430625
06-11-2018,19.52395833
07-11-2018,19.41708333
09-11-2018,19.16555556
12-11-2018,19.008125
13-11-2018,19.04875
14-11-2018,19.03657895
15-11-2018,19.11302632
16-11-2018,19.13802632
19-11-2018,19.06236842
20-11-2018,18.97121212
21-11-2018,19.04674242
22-11-2018,19.121875
26-11-2018,19.324375
27-11-2018,19.61125
28-11-2018,19.358125
29-11-2018,19.13928571
30-11-2018,19.05964286
03-12-2018,19.09277778
04-12-2018,18.97805556
05-12-2018,18.95424242
06-12-2018,18.98507576
07-12-2018,19.02522727
10-12-2018,18.98893939
11-12-2018,19.180625
12-12-2018,19.069375
13-12-2018,18.83492424
14-12-2018,18.73151515
17-12-2018,18.65092593
18-12-2018,18.60375
19-12-2018,18.56032407
20-12-2018,18.51708333
21-12-2018,18.47074074
24-12-2018,18.43138889
26-12-2018,18.37277778
27-12-2018,18.30217593
28-12-2018,18.22671296
31-12-2018,18.14365741
01-01-2019,18.10833333
02-01-2019,18.01162037
03-01-2019,17.97013889
04-01-2019,17.93134259
07-01-2019,17.90893519
08-01-2019,17.87787037
09-01-2019,17.80217593
10-01-2019,17.68944444
11-01-2019,17.62106481
14-01-2019,17.55574074
15-01-2019,17.5037963
16-01-2019,17.4362037
17-01-2019,17.36680556
18-01-2019,17.28791667
21-01-2019,17.22902778
22-01-2019,17.20967593
23-01-2019,17.248125
24-01-2019,17.70875
25-01-2019,17.913125
28-01-2019,17.79875
29-01-2019,18.026875
30-01-2019,18.1125
31-01-2019,18.21625
01-02-2019,18.074375
04-02-2019,17.69027778
05-02-2019,17.475
06-02-2019,17.45881313
07-02-2019,17.46184343
08-02-2019,17.47381313
11-02-2019,17.49123737
12-02-2019,17.50482323
13-02-2019,17.51830808
14-02-2019,17.53573232
15-02-2019,17.53813131
18-02-2019,17.52835859
19-02-2019,17.54166667
20-02-2019,17.55560606
21-02-2019,17.55694444
22-02-2019,17.54742424
25-02-2019,17.53343434
26-02-2019,17.50555556
27-02-2019,17.48737374
28-02-2019,17.47893939
01-03-2019,17.46005051
05-03-2019,17.64125
06-03-2019,17.40217172
07-03-2019,17.35229798
08-03-2019,17.31861111
11-03-2019,17.27876263
12-03-2019,17.25373737
13-03-2019,17.22462121
14-03-2019,17.17906566
15-03-2019,17.11636364
18-03-2019,17.08431818
19-03-2019,17.06431818
20-03-2019,17.03936869
22-03-2019,17.00704545
25-03-2019,16.97118687
26-03-2019,16.9325
27-03-2019,16.8990404
28-03-2019,16.87737374
29-03-2019,16.86143939
01-04-2019,16.8425
02-04-2019,17.2225
03-04-2019,17.48125
04-04-2019,18.01375
05-04-2019,18.38
08-04-2019,18.476875
09-04-2019,18.994375
10-04-2019,19.36875
11-04-2019,19.98875
12-04-2019,20.63
15-04-2019,20.84125
16-04-2019,21.118125
18-04-2019,21.25875
22-04-2019,21.703125
23-04-2019,22.46625
24-04-2019,23.280625
25-04-2019,23.785625
26-04-2019,23.91
30-04-2019,23.326875
02-05-2019,23.13142857
03-05-2019,23.16678571
06-05-2019,23.215
07-05-2019,23.81875
08-05-2019,24.98125
09-05-2019,25.826875
10-05-2019,26.19
13-05-2019,26.165625
14-05-2019,26.391875
15-05-2019,26.58375
16-05-2019,27.376875
17-05-2019,27.885625
20-05-2019,28.05875
21-05-2019,27.194375
22-05-2019,26.99214286
23-05-2019,27.02785714
24-05-2019,26.22027778
27-05-2019,25.35583333
28-05-2019,24.66197368
29-05-2019,24.35118421
30-05-2019,24.00513158
31-05-2019,23.56184211
03-06-2019,23.01631579
04-06-2019,22.80977273
06-06-2019,22.64704545
07-06-2019,22.46939394
10-06-2019,22.26227273
11-06-2019,22.02712121
12-06-2019,21.73742424
13-06-2019,21.41856061
14-06-2019,21.11393939
17-06-2019,20.83098485
18-06-2019,20.61681818
19-06-2019,20.50731481
20-06-2019,20.47171296
21-06-2019,20.41273148
24-06-2019,20.34986111
25-06-2019,20.29689815
26-06-2019,20.22703704
27-06-2019,20.15481481
28-06-2019,20.08541667
01-07-2019,19.98912037
02-07-2019,19.88398148
03-07-2019,19.75657407
04-07-2019,19.62208333
05-07-2019,19.4837963
08-07-2019,19.32967593
09-07-2019,19.18449074
10-07-2019,19.01694444
11-07-2019,18.82407407
12-07-2019,18.59861111
15-07-2019,18.38166667
16-07-2019,18.17402778
17-07-2019,18.08401515
18-07-2019,18.01666667
19-07-2019,17.96308081
22-07-2019,17.92734848
23-07-2019,17.90270202
24-07-2019,17.88320707
25-07-2019,17.83921717
26-07-2019,17.7759596
29-07-2019,17.71388889
30-07-2019,17.68143939
31-07-2019,17.66078283
01-08-2019,17.64037879
02-08-2019,17.63295455
05-08-2019,17.63545455
06-08-2019,17.65252525
07-08-2019,17.66285354
08-08-2019,17.67762626
09-08-2019,17.68714646
13-08-2019,17.68694444
14-08-2019,17.69580808
16-08-2019,17.69444444
19-08-2019,17.70065657
20-08-2019,17.70542929
21-08-2019,17.70502525
22-08-2019,17.71045455
23-08-2019,17.71858586
26-08-2019,17.72560606
27-08-2019,17.72025253
28-08-2019,17.70010101
29-08-2019,17.6875
30-08-2019,17.66368687
03-09-2019,17.63977273
04-09-2019,17.63636364
05-09-2019,17.60689394
06-09-2019,17.57651515
09-09-2019,17.52747475
11-09-2019,17.47590909
12-09-2019,17.41909091
13-09-2019,17.35356061
16-09-2019,17.27707071
17-09-2019,17.21028523
18-09-2019,17.21187919
19-09-2019,17.21001678
20-09-2019,17.21078859
23-09-2019,17.20966443
24-09-2019,17.21605705
25-09-2019,17.22265101
26-09-2019,17.22560403
27-09-2019,17.22942953
30-09-2019,17.22711409
01-10-2019,17.21283557
03-10-2019,17.20135906
04-10-2019,17.2057047
07-10-2019,17.21595638
09-10-2019,17.4675
10-10-2019,17.566875
11-10-2019,17.448125
14-10-2019,17.34178571
15-10-2019,17.43785714
16-10-2019,17.31607143
17-10-2019,17.25277778
18-10-2019,17.23763423
22-10-2019,17.24189597
23-10-2019,17.25444631
24-10-2019,17.26545302
25-10-2019,17.27312081
29-10-2019,17.27337248
30-10-2019,17.28189597
31-10-2019,17.28721477
01-11-2019,17.28305369
04-11-2019,17.27795302
05-11-2019,17.27723154
06-11-2019,17.27483221
07-11-2019,17.26880872
08-11-2019,17.2602349
11-11-2019,17.25223154
13-11-2019,17.2495302
14-11-2019,17.24468121
15-11-2019,17.22887584
18-11-2019,17.20838926
19-11-2019,17.18807047
20-11-2019,17.16634228
21-11-2019,17.14464765
22-11-2019,17.10989933
25-11-2019,17.07360738
26-11-2019,17.03248322
27-11-2019,16.9914094
28-11-2019,16.9485906
29-11-2019,16.91778894
02-12-2019,16.90863065
03-12-2019,16.90099246
04-12-2019,16.89487437
05-12-2019,16.88327889
06-12-2019,16.8776005
09-12-2019,16.86791457
10-12-2019,16.86167085
11-12-2019,16.85433417
12-12-2019,16.84251256
13-12-2019,16.83032663
16-12-2019,16.81444724
17-12-2019,16.79140704
18-12-2019,16.76150754
19-12-2019,16.73780151
20-12-2019,16.71805276
23-12-2019,16.70234925
24-12-2019,16.68526382
26-12-2019,16.65767588
27-12-2019,16.61860553
30-12-2019,16.57964824
31-12-2019,16.55317839
01-01-2020,16.53312814
02-01-2020,16.51296482
03-01-2020,16.49385678
06-01-2020,16.48257538
07-01-2020,16.48198492
08-01-2020,16.47953518
09-01-2020,16.48135678
10-01-2020,16.47556533
13-01-2020,16.46658291
14-01-2020,16.45339196
15-01-2020,16.44042714
16-01-2020,16.43081658
17-01-2020,16.42030151
20-01-2020,16.40751256
21-01-2020,16.40211055
22-01-2020,16.39615578
23-01-2020,16.39468593
24-01-2020,16.38800251
27-01-2020,16.37571608
28-01-2020,16.37115578
29-01-2020,16.471875
30-01-2020,16.6325
31-01-2020,16.941875
01-02-2020,16.99
03-02-2020,16.874375
04-02-2020,16.82178571
05-02-2020,16.4225
06-02-2020,16.25611111
07-02-2020,16.18110553
10-02-2020,16.1411809
11-02-2020,16.09834171
12-02-2020,16.04723618
13-02-2020,15.99184673
14-02-2020,15.93987437
17-02-2020,15.89154523
18-02-2020,15.85484925
19-02-2020,15.81807789
20-02-2020,15.77305276
24-02-2020,15.72113065
25-02-2020,15.67371859
26-02-2020,15.62557789
27-02-2020,16.46375
28-02-2020,17.48
02-03-2020,19.039375
03-03-2020,21.115625
04-03-2020,22.68625
05-03-2020,24.30125
06-03-2020,24.304375
09-03-2020,24.414375
11-03-2020,25.97875
12-03-2020,27.81125
13-03-2020,32.29
16-03-2020,38.7475
17-03-2020,45.76625
18-03-2020,53.60875
19-03-2020,59.306875
20-03-2020,64.488125
23-03-2020,66.544375
24-03-2020,68.809375
25-03-2020,73.7225
26-03-2020,75.079375
27-03-2020,76.1875
30-03-2020,75.7875
31-03-2020,73.44642857
01-04-2020,73.06178571
03-04-2020,71.35714286
07-04-2020,69.64305556
08-04-2020,68.15708333
09-04-2020,66.49416667
13-04-2020,65.04791667
15-04-2020,63.60828947
16-04-2020,63.51684211
17-04-2020,62.84421053
20-04-2020,61.77407895
21-04-2020,60.69513158
22-04-2020,59.27407895
23-04-2020,57.99631579
24-04-2020,56.27236842
27-04-2020,53.93078947
28-04-2020,52.94704545
29-04-2020,53.31393939
30-04-2020,53.56227273
04-05-2020,53.65886364
05-05-2020,54.02598485
06-05-2020,54.10007576
07-05-2020,53.79022727
08-05-2020,53.21613636
11-05-2020,52.47318182
12-05-2020,51.68780303
13-05-2020,50.65772727
14-05-2020,49.80121212
15-05-2020,48.77689394
18-05-2020,47.39537879
19-05-2020,46.28295455
20-05-2020,45.59574074
21-05-2020,45.92074074
22-05-2020,46.20259259
26-05-2020,46.37189815
27-05-2020,46.48796296
28-05-2020,46.61259259
29-05-2020,46.71986111
01-06-2020,46.84898148
02-06-2020,46.94342593
03-06-2020,46.93074074
04-06-2020,46.90273148
05-06-2020,46.69027778
08-06-2020,46.26819444
09-06-2020,45.72694444
10-06-2020,45.12101852
11-06-2020,44.48180556
12-06-2020,43.69407407
15-06-2020,43.02226852
16-06-2020,42.2925
17-06-2020,41.35467593
18-06-2020,40.53486111
19-06-2020,39.79268519
22-06-2020,39.04416667
23-06-2020,38.27694444
24-06-2020,37.6275463
25-06-2020,37.06319444
26-06-2020,36.58958333
29-06-2020,36.1624537
30-06-2020,36.06434343
01-07-2020,36.18840909
02-07-2020,36.31300505
03-07-2020,36.43550505
06-07-2020,36.55262626
07-07-2020,36.66795455
08-07-2020,36.78265152
09-07-2020,36.90275253
10-07-2020,37.01419192
13-07-2020,37.12853535
14-07-2020,37.24856061
15-07-2020,37.38010101
16-07-2020,37.50005051
17-07-2020,37.60967172
20-07-2020,37.71204545
21-07-2020,37.82328283
22-07-2020,37.89833333
23-07-2020,37.97901515
24-07-2020,38.0434596
27-07-2020,38.11184343
28-07-2020,38.12984848
29-07-2020,38.11409091
30-07-2020,38.10974747
31-07-2020,38.11482323
03-08-2020,38.12436869
04-08-2020,38.11974747
05-08-2020,38.04919192
06-08-2020,37.9685101
07-08-2020,37.78656566
10-08-2020,37.49469697
11-08-2020,37.12737374
12-08-2020,36.70752525
13-08-2020,36.27207071
14-08-2020,35.75055556
17-08-2020,35.29169192
18-08-2020,34.77979798
19-08-2020,34.14164141
20-08-2020,33.55914141
21-08-2020,33.04484848
24-08-2020,32.53527778
25-08-2020,32.00335859
26-08-2020,31.54787879
27-08-2020,31.52338926
28-08-2020,31.54040268
31-08-2020,31.55713087
01-09-2020,31.60595638
02-09-2020,31.63699664
03-09-2020,31.66255034
04-09-2020,31.68942953
07-09-2020,31.72536913
08-09-2020,31.75651007
09-09-2020,31.79602349
10-09-2020,31.8392953
11-09-2020,31.88548658
14-09-2020,31.92937919
15-09-2020,31.97911074
16-09-2020,32.02508389
17-09-2020,32.06166107
18-09-2020,32.10340604
21-09-2020,32.14651007
22-09-2020,32.20568792
23-09-2020,32.25800336
24-09-2020,32.30213087
25-09-2020,32.36253356
28-09-2020,32.40718121
29-09-2020,32.44659396
30-09-2020,32.4652349
01-10-2020,32.48290268
05-10-2020,32.48350671
06-10-2020,32.49652685
07-10-2020,32.47236577
08-10-2020,32.43785235
09-10-2020,32.40991611
12-10-2020,32.38411074
13-10-2020,32.36988255
14-10-2020,32.33681208
15-10-2020,32.26573826
16-10-2020,32.20199664
19-10-2020,32.07100671
20-10-2020,31.87197987
21-10-2020,31.62912752
22-10-2020,31.36060403
23-10-2020,31.08328859
26-10-2020,30.7452349
27-10-2020,30.44813758
28-10-2020,30.11397651
29-10-2020,29.70909396
30-10-2020,29.34934564
02-11-2020,29.03538591
03-11-2020,28.86755025
04-11-2020,28.91836683
05-11-2020,28.95751256
06-11-2020,28.98315327
09-11-2020,29.00394472
10-11-2020,29.0253392
11-11-2020,29.05557789
12-11-2020,29.07998744
13-11-2020,29.09668342
17-11-2020,29.11278894
18-11-2020,29.12788945
19-11-2020,29.13669598
20-11-2020,29.1504397
23-11-2020,29.16971106
24-11-2020,29.2019598
25-11-2020,29.23655779
26-11-2020,29.28353015
27-11-2020,29.31506281
01-12-2020,29.34324121
02-12-2020,29.37491206
03-12-2020,29.40649497
04-12-2020,29.43478643
07-12-2020,29.4569598
08-12-2020,29.4751005
09-12-2020,29.49574121
10-12-2020,29.52035176
11-12-2020,29.5455402
14-12-2020,29.55454774
15-12-2020,29.56713568
16-12-2020,29.57258794
17-12-2020,29.57979899
18-12-2020,29.55930905
21-12-2020,29.52624372
22-12-2020,29.51944724
23-12-2020,29.50819095
24-12-2020,29.4943593
28-12-2020,29.46584171
29-12-2020,29.41371859
30-12-2020,29.35962312
31-12-2020,29.25885678
01-01-2021,29.10620603
04-01-2021,28.90864322
05-01-2021,28.69309045
06-01-2021,28.47452261
07-01-2021,28.21722362
08-01-2021,27.98363065
11-01-2021,27.72561558
12-01-2021,27.41795226
13-01-2021,27.14268844
14-01-2021,26.90027638
15-01-2021,26.66229899
18-01-2021,26.42169598
19-01-2021,26.22062814
20-01-2021,26.0339196
21-01-2021,25.86430905
22-01-2021,25.71546482
25-01-2021,25.56561558
27-01-2021,25.43244975
28-01-2021,25.29644472
29-01-2021,25.1685804
01-02-2021,25.06429648
02-02-2021,24.96746231
03-02-2021,24.86640704
04-02-2021,24.75860553
05-02-2021,24.65961055
08-02-2021,24.58013819
09-02-2021,24.50395729
10-02-2021,24.43474874
11-02-2021,24.37744975
12-02-2021,24.32321608
15-02-2021,24.26319095
16-02-2021,24.15165829
17-02-2021,24.04197236
18-02-2021,23.94276382
19-02-2021,23.85036432
22-02-2021,23.76917085
23-02-2021,23.70601759
24-02-2021,23.64080402
25-02-2021,24.27875
26-02-2021,24.439375
01-03-2021,25.1075
02-03-2021,25.206875
03-03-2021,25.06625
04-03-2021,24.865625
05-03-2021,24.59666667
08-03-2021,24.60666667
09-03-2021,24.83535714
10-03-2021,24.50833333
12-03-2021,24.12111111
15-03-2021,23.82145833
16-03-2021,23.57645833
17-03-2021,23.35125
18-03-2021,23.25907895
19-03-2021,23.18210526
22-03-2021,23.06302632
23-03-2021,22.8725
24-03-2021,22.79833333
25-03-2021,22.83527778
26-03-2021,22.86680556
30-03-2021,22.8674537
31-03-2021,22.86458333
01-04-2021,22.83240741
05-04-2021,22.77944444
06-04-2021,22.74097222
07-04-2021,22.70046296
08-04-2021,22.63078704
09-04-2021,22.55518519
12-04-2021,22.4975463
13-04-2021,22.52430556
15-04-2021,22.4924537
16-04-2021,22.46407407
19-04-2021,22.41143519
20-04-2021,22.37611111
22-04-2021,22.34157407
23-04-2021,22.29865741
26-04-2021,22.65625
27-04-2021,22.90875
28-04-2021,23.073125
29-04-2021,22.961875
30-04-2021,23.115625
03-05-2021,23.02928571
04-05-2021,23.15125
05-05-2021,23.25875
06-05-2021,22.98277778
07-05-2021,22.91
10-05-2021,22.72729167
11-05-2021,22.49395833
12-05-2021,22.255625
14-05-2021,22.10686869
17-05-2021,22.11765152
18-05-2021,22.12219697
19-05-2021,22.12843434
20-05-2021,22.08931818
21-05-2021,22.06575758
24-05-2021,22.05146465
25-05-2021,22.04300505
26-05-2021,22.02699495
27-05-2021,22.02782828
28-05-2021,22.01570707
31-05-2021,21.97840909
01-06-2021,21.95138889
02-06-2021,21.92469697
03-06-2021,21.89186869
04-06-2021,21.83883838
07-06-2021,21.79161616
08-06-2021,21.74037879
09-06-2021,21.66808081
10-06-2021,21.58631313
11-06-2021,21.50257576
14-06-2021,21.41242424
15-06-2021,21.31853535
16-06-2021,21.21964646
17-06-2021,21.1385101
18-06-2021,21.07525253
21-06-2021,21.02419598
22-06-2021,20.98512563
23-06-2021,20.94963568
24-06-2021,20.92079146
